Datetime,Junction,Vehicle,occupy,speed
2015-05-21 19:00:00,1,436.0,0.1064,65.6
2015-05-21 20:00:00,1,442.0,0.1065,65.9
2015-05-21 21:00:00,1,445.0,0.1041,67.0
2015-05-21 22:00:00,1,435.0,0.1091,65.5
2015-05-21 23:00:00,1,428.0,0.1066,64.8
2015-05-22 00:00:00,1,425.0,0.1031,65.8
2015-05-22 01:00:00,1,515.0,0.13,64.3
2015-05-22 02:00:00,1,494.0,0.1217,64.6
2015-05-22 03:00:00,1,511.0,0.132,63.3
2015-05-22 04:00:00,1,489.0,0.1226,63.2
2015-05-22 05:00:00,1,482.0,0.1163,64.5
2015-05-22 06:00:00,1,463.0,0.1069,66.8
2015-05-22 07:00:00,1,456.0,0.1081,66.8
2015-05-22 08:00:00,1,435.0,0.1059,66.5
2015-05-22 09:00:00,1,395.0,0.0947,66.6
2015-05-22 10:00:00,1,470.0,0.1105,66.7
2015-05-22 11:00:00,1,435.0,0.1023,67.2
2015-05-22 12:00:00,1,434.0,0.1029,67.1
2015-05-22 13:00:00,1,453.0,0.1077,67.1
2015-05-22 14:00:00,1,395.0,0.0885,68.7
2015-05-22 15:00:00,1,417.0,0.0973,68.5
2015-05-22 16:00:00,1,413.0,0.092,70.2
2015-05-22 17:00:00,1,381.0,0.0872,69.5
2015-05-22 18:00:00,1,434.0,0.1048,67.9
2015-05-22 19:00:00,1,445.0,0.1077,66.9
2015-05-22 20:00:00,1,386.0,0.0885,68.0
2015-05-22 21:00:00,1,338.0,0.0761,69.4
2015-05-22 22:00:00,1,376.0,0.089,68.5
2015-05-22 23:00:00,1,334.0,0.078,68.3
2015-05-23 00:00:00,1,365.0,0.0877,67.5
2015-05-23 01:00:00,1,381.0,0.0865,68.6
2015-05-23 02:00:00,1,363.0,0.0853,68.7
2015-05-23 03:00:00,1,379.0,0.0892,68.0
2015-05-23 04:00:00,1,360.0,0.0849,68.2
2015-05-23 05:00:00,1,371.0,0.0871,67.9
2015-05-23 06:00:00,1,395.0,0.0954,67.0
2015-05-23 07:00:00,1,381.0,0.0937,66.0
2015-05-23 08:00:00,1,399.0,0.1018,64.7
2015-05-23 09:00:00,1,374.0,0.09,65.7
2015-05-23 10:00:00,1,410.0,0.1058,63.8
2015-05-23 11:00:00,1,385.0,0.0958,63.9
2015-05-23 12:00:00,1,362.0,0.0891,66.3
2015-05-23 13:00:00,1,364.0,0.0923,66.7
2015-05-23 14:00:00,1,398.0,0.0952,68.4
2015-05-23 15:00:00,1,412.0,0.1067,66.9
2015-05-23 16:00:00,1,404.0,0.0992,67.8
2015-05-23 17:00:00,1,427.0,0.1037,68.4
2015-05-23 18:00:00,1,344.0,0.0814,69.6
2015-05-23 19:00:00,1,396.0,0.0955,69.8
2015-05-23 20:00:00,1,398.0,0.0931,70.8
2015-05-23 21:00:00,1,363.0,0.0895,69.9
2015-05-23 22:00:00,1,389.0,0.0908,70.6
2015-05-23 23:00:00,1,362.0,0.0876,70.9
2015-05-24 00:00:00,1,411.0,0.1001,69.8
2015-05-24 01:00:00,1,367.0,0.0889,69.6
2015-05-24 02:00:00,1,367.0,0.0849,71.0
2015-05-24 03:00:00,1,368.0,0.089,70.2
2015-05-24 04:00:00,1,400.0,0.0968,69.9
2015-05-24 05:00:00,1,406.0,0.0965,70.1
2015-05-24 06:00:00,1,335.0,0.0798,70.4
2015-05-24 07:00:00,1,326.0,0.0743,72.1
2015-05-24 08:00:00,1,449.0,0.1133,69.5
2015-05-24 09:00:00,1,383.0,0.0956,68.2
2015-05-24 10:00:00,1,374.0,0.086,70.2
2015-05-24 11:00:00,1,393.0,0.0935,70.4
2015-05-24 12:00:00,1,387.0,0.0907,70.0
2015-05-24 13:00:00,1,387.0,0.0926,69.0
2015-05-24 14:00:00,1,378.0,0.0926,67.9
2015-05-24 15:00:00,1,346.0,0.0829,68.1
2015-05-24 16:00:00,1,355.0,0.0904,66.3
2015-05-24 17:00:00,1,355.0,0.0841,67.5
2015-05-24 18:00:00,1,326.0,0.0794,67.2
2015-05-24 19:00:00,1,371.0,0.0947,65.8
2015-05-24 20:00:00,1,356.0,0.0816,68.3
2015-05-24 21:00:00,1,298.0,0.0686,69.3
2015-05-24 22:00:00,1,336.0,0.0803,69.2
2015-05-24 23:00:00,1,250.0,0.06,69.0
2015-05-25 00:00:00,1,288.0,0.0717,65.1
2015-05-25 01:00:00,1,258.0,0.0613,66.5
2015-05-25 02:00:00,1,268.0,0.0614,68.6
2015-05-25 03:00:00,1,224.0,0.0518,69.1
2015-05-25 04:00:00,1,229.0,0.0541,69.0
2015-05-25 05:00:00,1,235.0,0.0561,68.4
2015-05-25 06:00:00,1,263.0,0.0636,68.0
2015-05-25 07:00:00,1,220.0,0.0535,67.5
2015-05-25 08:00:00,1,213.0,0.0479,69.7
2015-05-25 09:00:00,1,211.0,0.047,70.8
2015-05-25 10:00:00,1,207.0,0.0485,70.5
2015-05-25 11:00:00,1,219.0,0.051,70.1
2015-05-25 12:00:00,1,200.0,0.0464,70.0
2015-05-25 13:00:00,1,192.0,0.0437,70.5
2015-05-25 14:00:00,1,168.0,0.04,70.1
2015-05-25 15:00:00,1,198.0,0.0482,68.7
2015-05-25 16:00:00,1,164.0,0.0402,68.1
2015-05-25 17:00:00,1,198.0,0.0518,65.8
2015-05-25 18:00:00,1,149.0,0.0374,66.1
2015-05-25 19:00:00,1,122.0,0.0275,68.3
2015-05-25 20:00:00,1,174.0,0.0401,69.0
2015-05-25 21:00:00,1,164.0,0.0404,68.0
2015-05-25 22:00:00,1,121.0,0.0281,68.4
2015-05-25 23:00:00,1,133.0,0.0317,68.7
2015-05-26 00:00:00,1,127.0,0.0279999999999999,70.5
2015-05-26 01:00:00,1,133.0,0.0301,70.7
2015-05-26 02:00:00,1,127.0,0.034,67.5
2015-05-26 03:00:00,1,129.0,0.0314,67.9
2015-05-26 04:00:00,1,138.0,0.036,66.1
2015-05-26 05:00:00,1,135.0,0.0306,68.9
2015-05-26 06:00:00,1,103.0,0.0253,68.0
2015-05-26 07:00:00,1,123.0,0.0298,67.3
2015-05-26 08:00:00,1,109.0,0.0251,69.2
2015-05-26 09:00:00,1,122.0,0.0268,70.8
2015-05-26 10:00:00,1,103.0,0.0216,70.9
2015-05-26 11:00:00,1,102.0,0.0237,70.0
2015-05-26 12:00:00,1,96.0,0.0244,69.0
2015-05-26 13:00:00,1,91.0,0.0216,69.3
2015-05-26 14:00:00,1,94.0,0.0239,69.3
2015-05-26 15:00:00,1,93.0,0.0205,70.9
2015-05-26 16:00:00,1,87.0,0.022,69.9
2015-05-26 17:00:00,1,82.0,0.0197,70.3
2015-05-26 18:00:00,1,86.0,0.0214,68.9
2015-05-26 19:00:00,1,78.0,0.0193,68.7
2015-05-26 20:00:00,1,74.0,0.017,70.0
2015-05-26 21:00:00,1,80.0,0.0206,69.3
2015-05-26 22:00:00,1,81.0,0.0187,70.7
2015-05-26 23:00:00,1,77.0,0.0208,68.2
2015-05-27 00:00:00,1,67.0,0.0164,69.6
2015-05-27 01:00:00,1,61.0,0.0157,69.0
2015-05-27 02:00:00,1,69.0,0.0193,68.7
2015-05-27 03:00:00,1,65.0,0.0162,69.7
2015-05-27 04:00:00,1,63.0,0.0166,68.7
2015-05-27 05:00:00,1,87.0,0.0235,69.5
2015-05-27 06:00:00,1,72.0,0.0178,68.3
2015-05-27 07:00:00,1,90.0,0.0217,70.4
2015-05-27 08:00:00,1,90.0,0.0251,69.2
2015-05-27 09:00:00,1,87.0,0.0227,67.9
2015-05-27 10:00:00,1,89.0,0.026,67.8
2015-05-27 11:00:00,1,71.0,0.0195,67.8
2015-05-27 12:00:00,1,60.0,0.0155,68.9
2015-05-27 13:00:00,1,84.0,0.0221,68.7
2015-05-27 14:00:00,1,66.0,0.0168,68.7
2015-05-27 15:00:00,1,80.0,0.0258,64.8
2015-05-27 16:00:00,1,72.0,0.0167,68.4
2015-05-27 17:00:00,1,80.0,0.0235,66.9
2015-05-27 18:00:00,1,91.0,0.0202,68.9
2015-05-27 19:00:00,1,95.0,0.0246,69.1
2015-05-27 20:00:00,1,107.0,0.0303,66.5
2015-05-27 21:00:00,1,138.0,0.0355,67.4
2015-05-27 22:00:00,1,107.0,0.0246,69.3
2015-05-27 23:00:00,1,105.0,0.027,69.0
2015-05-28 00:00:00,1,105.0,0.0309,66.6
2015-05-28 01:00:00,1,103.0,0.0271,67.3
2015-05-28 02:00:00,1,109.0,0.031,65.4
2015-05-28 03:00:00,1,99.0,0.0272,65.1
2015-05-28 04:00:00,1,142.0,0.0349,68.1
2015-05-28 05:00:00,1,118.0,0.03,67.7
2015-05-28 06:00:00,1,126.0,0.0296,69.5
2015-05-28 07:00:00,1,152.0,0.0361,70.3
2015-05-28 08:00:00,1,152.0,0.0391,68.3
2015-05-28 09:00:00,1,154.0,0.0413,66.9
2015-05-28 10:00:00,1,176.0,0.0439,68.9
2015-05-28 11:00:00,1,137.0,0.0323,70.1
2015-05-28 12:00:00,1,156.0,0.0391,68.3
2015-05-28 13:00:00,1,172.0,0.0441,66.5
2015-05-28 14:00:00,1,171.0,0.0417,66.4
2015-05-28 15:00:00,1,177.0,0.0449,66.2
2015-05-28 16:00:00,1,164.0,0.04,66.5
2015-05-28 17:00:00,1,199.0,0.0493,66.9
2015-05-28 18:00:00,1,180.0,0.0471,65.6
2015-05-28 19:00:00,1,187.0,0.0449,65.5
2015-05-28 20:00:00,1,210.0,0.0509,65.9
2015-05-28 21:00:00,1,246.0,0.0613,66.0
2015-05-28 22:00:00,1,238.0,0.0585,66.3
2015-05-28 23:00:00,1,228.0,0.0562,65.8
2015-05-29 00:00:00,1,215.0,0.0502,66.5
2015-05-29 01:00:00,1,270.0,0.0655,64.9
2015-05-29 02:00:00,1,238.0,0.0618,63.2
2015-05-29 03:00:00,1,223.0,0.0536,64.3
2015-05-29 04:00:00,1,278.0,0.0686,64.0
2015-05-29 05:00:00,1,210.0,0.0476,66.0
2015-05-29 06:00:00,1,230.0,0.0576,64.5
2015-05-29 07:00:00,1,249.0,0.0585,65.1
2015-05-29 08:00:00,1,291.0,0.0701,64.6
2015-05-29 09:00:00,1,296.0,0.0701,65.2
2015-05-29 10:00:00,1,287.0,0.0641,67.1
2015-05-29 11:00:00,1,291.0,0.0691,66.2
2015-05-29 12:00:00,1,263.0,0.0632,65.2
2015-05-29 13:00:00,1,259.0,0.0612,65.0
2015-05-29 14:00:00,1,283.0,0.0674,65.0
2015-05-29 15:00:00,1,267.0,0.0639,64.8
2015-05-29 16:00:00,1,294.0,0.0684,65.0
2015-05-29 17:00:00,1,295.0,0.0749,63.0
2015-05-29 18:00:00,1,334.0,0.0771,64.3
2015-05-29 19:00:00,1,326.0,0.0773,64.4
2015-05-29 20:00:00,1,343.0,0.08,65.0
2015-05-29 21:00:00,1,382.0,0.0889,65.3
2015-05-29 22:00:00,1,364.0,0.0834,65.9
2015-05-29 23:00:00,1,336.0,0.0764,66.5
2015-05-30 00:00:00,1,379.0,0.0909,65.4
2015-05-30 01:00:00,1,348.0,0.084,64.9
2015-05-30 02:00:00,1,323.0,0.0729,65.9
2015-05-30 03:00:00,1,352.0,0.0835,65.1
2015-05-30 04:00:00,1,390.0,0.0928,64.7
2015-05-30 05:00:00,1,395.0,0.0945,64.3
2015-05-30 06:00:00,1,398.0,0.0939,64.6
2015-05-30 07:00:00,1,380.0,0.0885,64.9
2015-05-30 08:00:00,1,363.0,0.0862,64.6
2015-05-30 09:00:00,1,419.0,0.0983,65.0
2015-05-30 10:00:00,1,420.0,0.0967,65.4
2015-05-30 11:00:00,1,384.0,0.0872,66.0
2015-05-30 12:00:00,1,400.0,0.0918,65.9
2015-05-30 13:00:00,1,400.0,0.0954,64.9
2015-05-30 14:00:00,1,420.0,0.0989,64.9
2015-05-30 15:00:00,1,419.0,0.0989,64.6
2015-05-30 16:00:00,1,464.0,0.1145,63.1
2015-05-30 17:00:00,1,475.0,0.1147,63.2
2015-05-30 18:00:00,1,411.0,0.0948,64.5
2015-05-30 19:00:00,1,438.0,0.1059,63.7
2015-05-30 20:00:00,1,417.0,0.0982,64.3
2015-05-30 21:00:00,1,266.0,0.0591,66.3
2015-05-30 22:00:00,1,484.0,0.1162,64.8
2015-05-30 23:00:00,1,493.0,0.124,62.7
2015-05-31 00:00:00,1,432.0,0.1015,63.6
2015-05-31 01:00:00,1,414.0,0.0989,63.7
2015-05-31 02:00:00,1,439.0,0.1033,64.3
2015-05-31 03:00:00,1,431.0,0.0999,64.9
2015-05-31 04:00:00,1,437.0,0.0995,65.7
2015-05-31 05:00:00,1,426.0,0.0969999999999999,65.9
2015-05-31 06:00:00,1,449.0,0.1065,65.1
2015-05-31 07:00:00,1,483.0,0.1174,63.9
2015-05-31 08:00:00,1,455.0,0.1053,64.8
2015-05-31 09:00:00,1,444.0,0.1076,63.8
2015-05-31 10:00:00,1,410.0,0.1018,62.5
2015-05-31 11:00:00,1,458.0,0.1083,63.4
2015-05-31 12:00:00,1,435.0,0.1048,63.4
2015-05-31 13:00:00,1,474.0,0.1117,63.8
2015-05-31 14:00:00,1,497.0,0.1188,63.7
2015-05-31 15:00:00,1,477.0,0.1085,65.1
2015-05-31 16:00:00,1,460.0,0.1084,64.8
2015-05-31 17:00:00,1,473.0,0.1159999999999999,63.5
2015-05-31 18:00:00,1,458.0,0.107,64.2
2015-05-31 19:00:00,1,487.0,0.1169,63.8
2015-05-31 20:00:00,1,494.0,0.1195,63.3
2015-05-31 21:00:00,1,525.0,0.1269,63.0
2015-05-31 22:00:00,1,505.0,0.1164,64.2
2015-05-31 23:00:00,1,465.0,0.1103,64.1
2015-06-01 00:00:00,1,490.0,0.1179,63.7
2015-06-01 01:00:00,1,449.0,0.102,65.2
2015-06-01 02:00:00,1,463.0,0.1093,64.7
2015-06-01 03:00:00,1,485.0,0.1185,63.5
2015-06-01 04:00:00,1,465.0,0.1147,62.8
2015-06-01 05:00:00,1,463.0,0.1064,64.4
2015-06-01 06:00:00,1,466.0,0.1078,64.9
2015-06-01 07:00:00,1,471.0,0.11,65.1
2015-06-01 08:00:00,1,473.0,0.1132,64.3
2015-06-01 09:00:00,1,488.0,0.1189,63.6
2015-06-01 10:00:00,1,459.0,0.1101,63.5
2015-06-01 11:00:00,1,463.0,0.1145,62.6
2015-06-01 12:00:00,1,469.0,0.1122,63.1
2015-06-01 13:00:00,1,465.0,0.109,63.9
2015-06-01 14:00:00,1,419.0,0.0964,64.8
2015-06-01 15:00:00,1,446.0,0.1035,65.0
2015-06-01 16:00:00,1,474.0,0.1111,64.8
2015-06-01 17:00:00,1,462.0,0.105,65.7
2015-06-01 18:00:00,1,430.0,0.1025,64.8
2015-06-01 19:00:00,1,489.0,0.1113,65.8
2015-06-01 20:00:00,1,446.0,0.1058,64.9
2015-06-01 21:00:00,1,447.0,0.1021,65.4
2015-06-01 22:00:00,1,475.0,0.1101,65.5
2015-06-01 23:00:00,1,398.0,0.0905,65.9
2015-06-02 00:00:00,1,405.0,0.093,66.0
2015-06-02 01:00:00,1,409.0,0.0966,65.2
2015-06-02 02:00:00,1,415.0,0.0972,64.9
2015-06-02 03:00:00,1,418.0,0.0958,65.5
2015-06-02 04:00:00,1,438.0,0.1026,65.3
2015-06-02 05:00:00,1,381.0,0.0857,66.2
2015-06-02 06:00:00,1,429.0,0.0989,65.9
2015-06-02 07:00:00,1,438.0,0.1008,65.7
2015-06-02 08:00:00,1,442.0,0.0974,67.0
2015-06-02 09:00:00,1,386.0,0.0881,66.4
2015-06-02 10:00:00,1,458.0,0.1038,66.5
2015-06-02 11:00:00,1,396.0,0.0916,66.4
2015-06-02 12:00:00,1,401.0,0.0933,65.7
2015-06-02 13:00:00,1,404.0,0.0911,66.6
2015-06-02 14:00:00,1,419.0,0.0935,67.4
2015-06-02 15:00:00,1,426.0,0.0957,67.5
2015-06-02 16:00:00,1,416.0,0.0933,67.5
2015-06-02 17:00:00,1,424.0,0.0977,66.5
2015-06-02 18:00:00,1,415.0,0.0966,65.8
2015-06-02 19:00:00,1,391.0,0.0864,67.2
2015-06-02 20:00:00,1,391.0,0.0864,67.8
2015-06-02 21:00:00,1,384.0,0.0897,66.8
2015-06-02 22:00:00,1,356.0,0.0819,66.9
2015-06-02 23:00:00,1,381.0,0.0857,67.2
2015-06-03 00:00:00,1,406.0,0.0931,66.3
2015-06-03 01:00:00,1,402.0,0.0935,65.8
2015-06-03 02:00:00,1,406.0,0.0952,65.5
2015-06-03 03:00:00,1,439.0,0.1009,65.6
2015-06-03 04:00:00,1,407.0,0.0891,67.1
2015-06-03 05:00:00,1,401.0,0.0877,68.3
2015-06-03 06:00:00,1,375.0,0.0847,67.6
2015-06-03 07:00:00,1,390.0,0.0881,67.4
2015-06-03 08:00:00,1,394.0,0.0933,66.0
2015-06-03 09:00:00,1,374.0,0.0829,67.0
2015-06-03 10:00:00,1,393.0,0.0881,67.4
2015-06-03 11:00:00,1,388.0,0.0833,68.7
2015-06-03 12:00:00,1,391.0,0.0894,67.3
2015-06-03 13:00:00,1,360.0,0.0836,66.2
2015-06-03 14:00:00,1,394.0,0.0911,65.7
2015-06-03 15:00:00,1,319.0,0.0717,66.5
2015-06-03 16:00:00,1,354.0,0.0774,67.9
2015-06-03 17:00:00,1,338.0,0.0739,68.5
2015-06-03 18:00:00,1,420.0,0.0948,67.4
2015-06-03 19:00:00,1,396.0,0.0917,66.5
2015-06-03 20:00:00,1,394.0,0.0864,67.5
2015-06-03 21:00:00,1,341.0,0.0748,68.2
2015-06-03 22:00:00,1,366.0,0.0794,69.0
2015-06-03 23:00:00,1,326.0,0.0746,67.7
2015-06-04 00:00:00,1,379.0,0.0853,67.3
2015-06-04 01:00:00,1,347.0,0.0762,68.1
2015-06-04 02:00:00,1,351.0,0.0784,68.1
2015-06-04 03:00:00,1,347.0,0.0809,66.6
2015-06-04 04:00:00,1,355.0,0.08,66.8
2015-06-04 05:00:00,1,346.0,0.0785,66.5
2015-06-04 06:00:00,1,330.0,0.0789,64.9
2015-06-04 07:00:00,1,369.0,0.0905,63.4
2015-06-04 08:00:00,1,341.0,0.083,62.9
2015-06-04 09:00:00,1,382.0,0.0908,63.4
2015-06-04 10:00:00,1,364.0,0.087,63.2
2015-06-04 11:00:00,1,346.0,0.0854,62.4
2015-06-04 12:00:00,1,337.0,0.0784,66.3
2015-06-04 13:00:00,1,323.0,0.0764,67.7
2015-06-04 14:00:00,1,332.0,0.0821,67.1
2015-06-04 15:00:00,1,347.0,0.0852,67.1
2015-06-04 16:00:00,1,337.0,0.0802,67.7
2015-06-04 17:00:00,1,361.0,0.0851,68.5
2015-06-04 18:00:00,1,365.0,0.0905,67.3
2015-06-04 19:00:00,1,370.0,0.0867,68.4
2015-06-04 20:00:00,1,341.0,0.0817,68.6
2015-06-04 21:00:00,1,403.0,0.0967,68.3
2015-06-04 22:00:00,1,339.0,0.081,68.3
2015-06-04 23:00:00,1,346.0,0.0808,69.2
2015-06-05 00:00:00,1,342.0,0.0837,68.4
2015-06-05 01:00:00,1,391.0,0.0946,68.3
2015-06-05 02:00:00,1,355.0,0.0864,68.1
2015-06-05 03:00:00,1,348.0,0.0848,68.0
2015-06-05 04:00:00,1,348.0,0.0822,68.9
2015-06-05 05:00:00,1,337.0,0.0773,70.4
2015-06-05 06:00:00,1,370.0,0.089,69.5
2015-06-05 07:00:00,1,289.0,0.0673,70.0
2015-06-05 08:00:00,1,316.0,0.0779,68.6
2015-06-05 09:00:00,1,377.0,0.0849,70.3
2015-06-05 10:00:00,1,244.0,0.0588,69.3
2015-06-05 11:00:00,1,167.0,0.0394,69.9
2015-06-05 12:00:00,1,249.0,0.0591,70.4
2015-06-05 13:00:00,1,374.0,0.0851,71.3
2015-06-05 14:00:00,1,332.0,0.0787,70.4
2015-06-05 15:00:00,1,341.0,0.0837,68.7
2015-06-05 16:00:00,1,326.0,0.0754,69.5
2015-06-05 17:00:00,1,306.0,0.0715,70.0
2015-06-05 18:00:00,1,296.0,0.0713,69.1
2015-06-05 19:00:00,1,299.0,0.0681,70.5
2015-06-05 20:00:00,1,249.0,0.0598,69.9
2015-06-05 21:00:00,1,240.0,0.0543,71.3
2015-06-05 22:00:00,1,227.0,0.0508,72.3
2015-06-05 23:00:00,1,243.0,0.0576,70.8
2015-06-06 00:00:00,1,233.0,0.0518,70.4
2015-06-06 01:00:00,1,205.0,0.0442,72.7
2015-06-06 02:00:00,1,197.0,0.0486,70.3
2015-06-06 03:00:00,1,203.0,0.0471,71.4
2015-06-06 04:00:00,1,201.0,0.0453,72.6
2015-06-06 05:00:00,1,186.0,0.0442,72.0
2015-06-06 06:00:00,1,171.0,0.04,71.6
2015-06-06 07:00:00,1,181.0,0.0396,73.3
2015-06-06 08:00:00,1,121.0,0.0311,70.4
2015-06-06 09:00:00,1,83.0,0.0192,70.4
2015-06-06 10:00:00,1,108.0,0.0247,71.8
2015-06-06 11:00:00,1,115.0,0.0273,71.8
2015-06-06 12:00:00,1,230.0,0.0491,73.9
2015-06-06 13:00:00,1,182.0,0.0456,72.3
2015-06-06 14:00:00,1,115.0,0.0275,72.8
2015-06-06 15:00:00,1,183.0,0.0428,72.7
2015-06-06 16:00:00,1,138.0,0.0331,73.2
2015-06-06 17:00:00,1,125.0,0.0311,72.5
2015-06-06 18:00:00,1,80.0,0.0206,71.7
2015-06-06 19:00:00,1,76.0,0.0169,72.8
2015-06-06 20:00:00,1,81.0,0.0202,71.4
2015-06-06 21:00:00,1,72.0,0.0167,71.2
2015-06-06 22:00:00,1,179.0,0.0447,71.1
2015-06-06 23:00:00,1,109.0,0.0259,72.3
2015-06-07 00:00:00,1,89.0,0.0234,71.8
2015-06-07 01:00:00,1,108.0,0.0273,71.7
2015-06-07 02:00:00,1,79.0,0.0188,72.9
2015-06-07 03:00:00,1,102.0,0.0226,73.6
2015-06-07 04:00:00,1,95.0,0.0232,73.4
2015-06-07 05:00:00,1,94.0,0.0219,73.6
2015-06-07 06:00:00,1,97.0,0.0248,72.4
2015-06-07 07:00:00,1,74.0,0.0154,73.9
2015-06-07 08:00:00,1,79.0,0.0193,72.8
2015-06-07 09:00:00,1,69.0,0.0172,71.6
2015-06-07 10:00:00,1,107.0,0.0248,73.6
2015-06-07 11:00:00,1,89.0,0.0224,72.2
2015-06-07 12:00:00,1,76.0,0.0219,71.0
2015-06-07 13:00:00,1,58.0,0.0138,72.1
2015-06-07 14:00:00,1,65.0,0.0154,71.5
2015-06-07 15:00:00,1,58.0,0.0152,70.7
2015-06-07 16:00:00,1,70.0,0.0182,70.7
2015-06-07 17:00:00,1,69.0,0.0174,71.1
2015-06-07 18:00:00,1,79.0,0.0211,71.9
2015-06-07 19:00:00,1,76.0,0.0182,72.3
2015-06-07 20:00:00,1,66.0,0.0176,71.6
2015-06-07 21:00:00,1,72.0,0.021,69.9
2015-06-07 22:00:00,1,51.0,0.0139,69.7
2015-06-07 23:00:00,1,74.0,0.0172,72.7
2015-06-08 00:00:00,1,68.0,0.018,70.0
2015-06-08 01:00:00,1,53.0,0.0154,69.2
2015-06-08 02:00:00,1,49.0,0.0115,70.0
2015-06-08 03:00:00,1,50.0,0.0132,70.8
2015-06-08 04:00:00,1,53.0,0.0141,70.5
2015-06-08 05:00:00,1,57.0,0.0116,71.0
2015-06-08 06:00:00,1,63.0,0.0201,69.2
2015-06-08 07:00:00,1,68.0,0.0181,71.4
2015-06-08 08:00:00,1,58.0,0.0156,71.4
2015-06-08 09:00:00,1,71.0,0.0199,70.6
2015-06-08 10:00:00,1,66.0,0.0172,70.8
2015-06-08 11:00:00,1,54.0,0.015,69.8
2015-06-08 12:00:00,1,56.0,0.0156,70.1
2015-06-08 13:00:00,1,77.0,0.0201,71.5
2015-06-08 14:00:00,1,57.0,0.0174,70.1
2015-06-08 15:00:00,1,62.0,0.0136,72.2
2015-06-08 16:00:00,1,79.0,0.0206,72.6
2015-06-08 17:00:00,1,90.0,0.0264,71.0
2015-06-08 18:00:00,1,84.0,0.0195,73.5
2015-06-08 19:00:00,1,112.0,0.0285,73.3
2015-06-08 20:00:00,1,99.0,0.0243,73.4
2015-06-08 21:00:00,1,101.0,0.0265,73.0
2015-06-08 22:00:00,1,105.0,0.0316,70.4
2015-06-08 23:00:00,1,95.0,0.0231,72.7
2015-06-09 00:00:00,1,95.0,0.0276,68.5
2015-06-09 01:00:00,1,88.0,0.0237,68.2
2015-06-09 02:00:00,1,84.0,0.0228,66.7
2015-06-09 03:00:00,1,98.0,0.023,70.5
2015-06-09 04:00:00,1,116.0,0.0312,68.6
2015-06-09 05:00:00,1,116.0,0.0272,70.2
2015-06-09 06:00:00,1,122.0,0.0276,72.3
2015-06-09 07:00:00,1,121.0,0.0278,72.3
2015-06-09 08:00:00,1,136.0,0.0326,72.0
2015-06-09 09:00:00,1,126.0,0.032,69.7
2015-06-09 10:00:00,1,105.0,0.0266,69.0
2015-06-09 11:00:00,1,153.0,0.037,70.6
2015-06-09 12:00:00,1,139.0,0.0345,68.6
2015-06-09 13:00:00,1,159.0,0.0424,68.3
2015-06-09 14:00:00,1,156.0,0.0363,70.4
2015-06-09 15:00:00,1,132.0,0.0357,68.0
2015-06-09 16:00:00,1,171.0,0.0425,68.2
2015-06-09 17:00:00,1,157.0,0.0421,66.4
2015-06-09 18:00:00,1,196.0,0.0514,66.1
2015-06-09 19:00:00,1,217.0,0.0513,68.3
2015-06-09 20:00:00,1,172.0,0.0436,68.6
2015-06-09 21:00:00,1,208.0,0.0494,69.4
2015-06-09 22:00:00,1,186.0,0.0478,68.3
2015-06-09 23:00:00,1,179.0,0.0472,67.0
2015-06-10 00:00:00,1,188.0,0.0443,69.1
2015-06-10 01:00:00,1,189.0,0.045,69.2
2015-06-10 02:00:00,1,165.0,0.036,71.7
2015-06-10 03:00:00,1,173.0,0.0413,70.7
2015-06-10 04:00:00,1,185.0,0.0458,69.1
2015-06-10 05:00:00,1,196.0,0.0484,68.5
2015-06-10 06:00:00,1,191.0,0.0491,67.0
2015-06-10 07:00:00,1,182.0,0.0433,68.9
2015-06-10 08:00:00,1,179.0,0.043,69.2
2015-06-10 09:00:00,1,170.0,0.0419,68.3
2015-06-10 10:00:00,1,208.0,0.0448,72.4
2015-06-10 11:00:00,1,203.0,0.0497,70.3
2015-06-10 12:00:00,1,222.0,0.0554,68.6
2015-06-10 13:00:00,1,203.0,0.0531,66.4
2015-06-10 14:00:00,1,199.0,0.0494,66.6
2015-06-10 15:00:00,1,255.0,0.0601,68.1
2015-06-10 16:00:00,1,244.0,0.0602,67.9
2015-06-10 17:00:00,1,255.0,0.0613,68.0
2015-06-10 18:00:00,1,266.0,0.0654,67.7
2015-06-10 19:00:00,1,257.0,0.0628,67.7
2015-06-10 20:00:00,1,279.0,0.063,69.9
2015-06-10 21:00:00,1,292.0,0.0716,68.1
2015-06-10 22:00:00,1,294.0,0.0687,68.8
2015-06-10 23:00:00,1,272.0,0.0657,68.3
2015-06-11 00:00:00,1,291.0,0.0706,67.6
2015-06-11 01:00:00,1,308.0,0.079,65.6
2015-06-11 02:00:00,1,283.0,0.0669,66.8
2015-06-11 03:00:00,1,291.0,0.0709,66.5
2015-06-11 04:00:00,1,334.0,0.0802,66.7
2015-06-11 05:00:00,1,299.0,0.0673,68.9
2015-06-11 06:00:00,1,262.0,0.0583,70.1
2015-06-11 07:00:00,1,284.0,0.0669,69.2
2015-06-11 08:00:00,1,323.0,0.0761,68.6
2015-06-11 09:00:00,1,296.0,0.0727,67.5
2015-06-11 10:00:00,1,325.0,0.0786,67.2
2015-06-11 11:00:00,1,253.0,0.0635,66.3
2015-06-11 12:00:00,1,343.0,0.0802,67.6
2015-06-11 13:00:00,1,318.0,0.0718,69.3
2015-06-11 14:00:00,1,341.0,0.08,68.8
